SessionID,SessionDate,SessionDuration,SessionFrequency,RecordID,Timestamp,timeIntervalSince1970,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,MagX,MagY,MagZ,WatchTimestamp,WatchtImeIntervalSince1970,WatchGyroX,WatchGyroY,WatchGyroZ,WatchAccX,WatchAccY,WatchAccZ
0,36:11.9,0:08,60,0,36:12.2,1540931772,-0.02714853,0.02412025,-0.016026637,-0.001159668,-0.165420532,-1.030166626,33.02485657,25.472229,-74.06523132,,,,,,,,
0,36:11.9,0:08,60,0,36:12.3,1540931772,-0.010878214,-0.037700507,-0.012894227,-0.018707275,-0.171600342,-0.979019165,33.17494202,25.28663635,-74.29815674,,,,,,,,
0,36:11.9,0:08,60,0,36:12.3,1540931772,-0.076209284,-0.03700489,-0.030011429,-0.032287598,-0.177536011,-0.960220337,32.95732117,25.17463684,-74.15803528,,,,,,,,
0,36:11.9,0:08,60,0,36:12.3,1540931772,-0.152735484,0.005976666,-0.046002912,-0.034088135,-0.181289673,-0.971206665,32.92956543,25.3356781,-74.07550049,,,,,,,,
0,36:11.9,0:08,60,0,36:12.3,1540931772,-0.186142177,0.044097953,-0.032026643,-0.025054932,-0.180755615,-1.00239563,33.05323792,25.31124878,-74.06968689,,,,,,,,
0,36:11.9,0:08,60,0,36:12.3,1540931772,-0.152175422,0.076070267,0.00548478,-0.018325806,-0.184906006,-1.022384644,32.89611816,25.18690491,-74.08285522,,,,,,,,
0,36:11.9,0:08,60,0,36:12.3,1540931772,-0.111918546,0.10472881,0.045132325,-0.019104004,-0.194381714,-1.02015686,32.89611816,25.18690491,-74.08285522,,,,,,,,
0,36:11.9,0:08,60,0,36:12.4,1540931772,-0.086530365,0.120580744,0.077271619,-0.01385498,-0.206298828,-1.016967773,33.06303406,24.92106628,-74.00563049,,,,,,,,
0,36:11.9,0:08,60,0,36:12.4,1540931772,0.034475419,0.006542055,0.174550236,0.009140015,-0.205810547,-1.029083252,33.15260315,24.74780273,-74.08525085,,,,,,,,
0,36:11.9,0:08,60,0,36:12.4,1540931772,0.034475419,0.006542055,0.174550236,0.012649536,-0.211853027,-1.012908936,33.01473999,24.85272217,-74.08883667,,,,,,,,
0,36:11.9,0:08,60,0,36:12.4,1540931772,0.019478893,-0.007554855,0.219512651,0.004852295,-0.212310791,-1.005508423,32.97085571,25.09405518,-74.23835754,,,,,,,,
0,36:11.9,0:08,60,0,36:12.4,1540931772,-0.007888549,0.002356631,0.240948701,-0.006240845,-0.192672729,-1.026245117,33.11851501,24.59898376,-74.17071533,,,,,,,,
0,36:11.9,0:08,60,0,36:12.4,1540931772,-0.01725542,0.018610702,0.25596307,-0.005462646,-0.179580688,-1.064041138,33.4078064,24.30859375,-74.24383545,,,,,,,,
0,36:11.9,0:08,60,0,36:12.5,1540931772,0.041024399,0.05790378,0.297761117,0.006988525,-0.155532837,-1.117156982,33.4078064,24.30859375,-74.24383545,,,,,,,,
0,36:11.9,0:08,60,0,36:12.5,1540931772,0.169379176,0.150549029,0.353529308,0.023254395,-0.150588989,-1.121002197,33.5096283,24.05464172,-74.55999756,,,,,,,,
0,36:11.9,0:08,60,0,36:12.5,1540931772,0.22366372,0.217916618,0.416780183,0.0362854,-0.163574219,-1.080627441,33.86138916,23.75210571,-74.55212402,,,,,,,,
0,36:11.9,0:08,60,0,36:12.5,1540931773,0.040847298,0.193417134,0.490683436,0.038925171,-0.174819946,-1.054702759,33.90837097,23.82032776,-74.62507629,,,,,,,,
0,36:11.9,0:08,60,0,36:12.5,1540931773,0.040847298,0.193417134,0.490683436,0.021560669,-0.175018311,-1.073181152,34.06108093,23.63499451,-74.54562378,,,,,,,,
0,36:11.9,0:08,60,0,36:12.5,1540931773,-0.098643487,0.15166729,0.446760187,-0.014068604,-0.162414551,-1.126708984,34.44630432,23.48123169,-74.53039551,,,,,,,,
0,36:11.9,0:08,60,0,36:12.6,1540931773,-0.246339471,0.203712915,0.228404147,-0.040847778,-0.110092163,-1.205978394,34.44630432,23.48123169,-74.53039551,,,,,,,,
0,36:11.9,0:08,60,0,36:12.6,1540931773,-0.246339471,0.203712915,0.228404147,-0.027923584,-0.040771484,-1.284408569,34.35035706,23.34461975,-74.61875916,,,,,,,,
0,36:11.9,0:08,60,0,36:12.6,1540931773,-0.1368713,0.174694579,0.189790974,0.024078369,0.022201538,-1.33555603,34.75172424,23.11054993,-74.37147522,,,,,,,,
0,36:11.9,0:08,60,0,36:12.6,1540931773,0.275354345,0.099713545,0.369504014,0.072647095,0.06262207,-1.315032959,34.60749817,22.90559387,-74.5430603,,,,,,,,
0,36:11.9,0:08,60,0,36:12.6,1540931773,0.275354345,0.099713545,0.369504014,0.093460083,0.074401855,-1.21762085,34.74472046,22.80058289,-74.61755371,,,,,,,,
0,36:11.9,0:08,60,0,36:12.6,1540931773,0.358909959,0.280919553,0.565675123,0.081222534,0.053619385,-1.10975647,35.12486267,22.33706665,-74.61413574,,,,,,,,
0,36:11.9,0:08,60,0,36:12.7,1540931773,0.413242174,0.238056774,0.605231055,0.05708313,0.025802612,-1.046936035,35.12486267,22.33706665,-74.61413574,,,,,,,,
0,36:11.9,0:08,60,0,36:12.7,1540931773,0.413242174,0.238056774,0.605231055,0.035598755,0.004516602,-1.024978638,35.60179138,21.30987549,-74.93869019,,,,,,,,
0,36:11.9,0:08,60,0,36:12.7,1540931773,0.5104377,-0.109417305,0.440937185,0.018554688,-0.003433228,-0.998855591,35.6146698,21.22924805,-75.09709167,,,,,,,,
0,36:11.9,0:08,60,0,36:12.7,1540931773,0.392609067,-0.099320729,0.362805098,0.010955811,-0.021270752,-0.944992065,35.639328,20.75865173,-74.95715332,,,,,,,,
0,36:11.9,0:08,60,0,36:12.7,1540931773,0.392609067,-0.099320729,0.362805098,0.007904053,-0.032043457,-0.914245605,35.75532532,20.42420959,-75.27554321,,,,,,,,
0,36:11.9,0:08,60,0,36:12.7,1540931773,0.229921616,0.052141232,0.203472698,0.014709473,-0.039932251,-0.922668457,35.67425537,20.20713806,-75.28804016,,,,,,,,
0,36:11.9,0:08,60,0,36:12.8,1540931773,0.216684906,0.088188449,0.146764677,0.019882202,-0.042999268,-0.928787231,35.8618927,19.4703064,-75.53941345,,,,,,,,
0,36:11.9,0:08,60,0,36:12.8,1540931773,0.240897302,0.076195436,0.112476478,0.039489746,-0.045150757,-0.93119812,35.8618927,19.4703064,-75.53941345,,,,,,,,
0,36:11.9,0:08,60,0,36:12.8,1540931773,0.238805389,0.076245503,0.104981011,0.062591553,-0.053634644,-0.911346436,35.67637634,19.50694275,-75.54814148,,,,,,,,
0,36:11.9,0:08,60,0,36:12.8,1540931773,0.208179036,0.073260366,0.113551596,0.099594116,-0.0912323,-0.85017395,35.82339478,19.01176453,-75.55859375,,,,,,,,
0,36:11.9,0:08,60,0,36:12.8,1540931773,0.187794136,0.037745781,0.117796142,0.099594116,-0.0912323,-0.85017395,35.74604797,19.10435486,-75.71546936,,,,,,,,
0,36:11.9,0:08,60,0,36:12.8,1540931773,0.173349416,-0.033596043,0.141270576,0.10925293,-0.100997925,-0.846878052,35.91168213,18.83840942,-75.79441833,,,,,,,,
0,36:11.9,0:08,60,0,36:12.9,1540931773,0.144012034,-0.120976223,0.154020193,0.099319458,-0.119110107,-0.866516113,35.85897827,18.46037292,-75.81135559,,,,,,,,
0,36:11.9,0:08,60,0,36:12.9,1540931773,0.13857812,-0.139285722,0.147573745,0.099319458,-0.119110107,-0.866516113,35.85897827,18.46037292,-75.81135559,,,,,,,,
0,36:11.9,0:08,60,0,36:12.9,1540931773,0.115969747,-0.080614685,0.135872082,0.084533691,-0.124404907,-0.879302979,35.60722351,18.19950867,-75.75672913,,,,,,,,
0,36:11.9,0:08,60,0,36:12.9,1540931773,0.031274033,-0.012630574,0.108133928,0.073577881,-0.14680481,-0.83807373,35.68455505,18.10693359,-75.599823,,,,,,,,
0,36:11.9,0:08,60,0,36:12.9,1540931773,-0.08140591,-0.010244648,0.052479187,0.073577881,-0.14680481,-0.83807373,35.54475403,18.21165466,-75.83772278,,,,,,,,
0,36:11.9,0:08,60,0,36:12.9,1540931773,-0.121840153,-0.058353322,0.008524246,0.078735352,-0.152450562,-0.911773682,35.54669189,18.21183777,-75.60342407,,,,,,,,
0,36:11.9,0:08,60,0,36:13.0,1540931773,-0.112888735,-0.117867781,-0.006543387,0.087463379,-0.159561157,-0.937179565,35.40184021,18.00680542,-75.8531189,,,,,,,,
0,36:11.9,0:08,60,0,36:13.0,1540931773,-0.115191571,-0.140516635,-0.017279388,0.087463379,-0.159561157,-0.937179565,35.40184021,18.00680542,-75.8531189,,,,,,,,
0,36:11.9,0:08,60,0,36:13.0,1540931773,-0.116127672,-0.136044122,-0.051541222,0.074615479,-0.158920288,-0.975189209,35.44767761,17.76567078,-75.46929932,,,,,,,,
0,36:11.9,0:08,60,0,36:13.0,1540931773,-0.125194937,-0.100122606,-0.086833166,0.082901001,-0.158493042,-0.99281311,35.18301392,17.5854187,-75.25624084,,,,,,,,
0,36:11.9,0:08,60,0,36:13.0,1540931773,-0.159343586,-0.034859713,-0.096382197,0.082901001,-0.158493042,-0.99281311,35.00125122,17.93170166,-75.40937805,,,,,,,,
0,36:11.9,0:08,60,0,36:13.0,1540931773,-0.206054366,-0.064747838,-0.083557478,0.113769531,-0.176773071,-1.028778076,34.95362854,17.86341858,-75.41448975,,,,,,,,
0,36:11.9,0:08,60,0,36:13.1,1540931773,-0.205344634,-0.206514028,-0.066598735,0.122497559,-0.17930603,-1.079406738,34.56402588,17.70747375,-75.3634491,,,,,,,,
0,36:11.9,0:08,60,0,36:13.1,1540931773,-0.189795768,-0.342967478,-0.061416489,0.094802856,-0.181030273,-1.13772583,34.37915039,17.74415588,-75.29406738,,,,,,,,
0,36:11.9,0:08,60,0,36:13.1,1540931773,-0.15126755,-0.399478158,-0.087196155,0.037841797,-0.171295166,-1.203048706,34.37915039,17.74415588,-75.29406738,,,,,,,,
0,36:11.9,0:08,60,0,36:13.1,1540931773,-0.069050707,-0.310189557,-0.163136993,0.037841797,-0.171295166,-1.203048706,34.25106812,17.45887756,-75.2335968,,,,,,,,
0,36:11.9,0:08,60,0,36:13.1,1540931773,0.033127061,-0.114094615,-0.218604513,-0.009277344,-0.14654541,-1.224838257,33.85360718,17.69334412,-75.01231384,,,,,,,,
0,36:11.9,0:08,60,0,36:13.1,1540931773,0.02163845,0.114282368,-0.230099515,0.00604248,-0.149032593,-1.143844604,33.85424805,17.69340515,-74.9342041,,,,,,,,
0,36:11.9,0:08,60,0,36:13.2,1540931773,-0.150832389,0.152871039,-0.269632277,0.00604248,-0.149032593,-1.143844604,33.76535034,17.86672974,-74.776474,,,,,,,,
0,36:11.9,0:08,60,0,36:13.2,1540931773,-0.322245688,0.179761776,-0.36165195,-0.00869751,-0.139556885,-1.145889282,33.71705627,17.79837036,-74.85971069,,,,,,,,
0,36:11.9,0:08,60,0,36:13.2,1540931773,-0.4119817,0.14001889,-0.485899334,-0.030944824,-0.095245361,-1.212509155,33.71705627,17.79837036,-74.85971069,,,,,,,,
0,36:11.9,0:08,60,0,36:13.2,1540931773,-0.381341765,0.138775993,-0.519104958,-0.023117065,-0.049972534,-1.261978149,33.73190308,17.71795654,-74.78382874,,,,,,,,
0,36:11.9,0:08,60,0,36:13.2,1540931773,-0.212458736,0.173634108,-0.445213156,-0.01171875,-0.017272949,-1.276519775,33.58308411,17.90368652,-74.39471436,,,,,,,,
0,36:11.9,0:08,60,0,36:13.2,1540931773,0.03241067,0.222776887,-0.339196175,-0.006454468,-0.016220093,-1.228286743,33.61210632,17.74276733,-74.32106018,,,,,,,,
0,36:11.9,0:08,60,0,36:13.3,1540931773,0.209353756,0.227122634,-0.227863791,0.003372192,-0.031143188,-1.125808716,33.74803162,17.63764954,-74.55175781,,,,,,,,
0,36:11.9,0:08,60,0,36:13.3,1540931773,0.278026561,0.15041667,-0.144447727,-0.006744385,-0.041809082,-1.030975342,33.64768982,17.19132996,-74.57383728,,,,,,,,
0,36:11.9,0:08,60,0,36:13.3,1540931773,0.218287597,-0.144233609,-0.158718009,-0.03062439,-0.042098999,-0.969284058,33.76890564,16.85742188,-74.2674408,,,,,,,,
0,36:11.9,0:08,60,0,36:13.3,1540931773,0.218287597,-0.144233609,-0.158718009,-0.051879883,-0.037765503,-0.968200684,33.76890564,16.85742188,-74.2674408,,,,,,,,
0,36:11.9,0:08,60,0,36:13.3,1540931773,0.251713464,-0.182320807,-0.181261135,-0.063919067,-0.023010254,-0.997085571,33.48683167,16.75735474,-74.44264221,,,,,,,,
0,36:11.9,0:08,60,0,36:13.3,1540931773,0.37513367,-0.061386396,-0.15544099,-0.062179565,-0.023849487,-0.992996216,33.20474243,16.6572876,-74.61781311,,,,,,,,
0,36:11.9,0:08,60,0,36:13.4,1540931773,0.37513367,-0.061386396,-0.15544099,-0.069793701,-0.040893555,-0.95362854,33.06314087,16.45257568,-74.47703552,,,,,,,,
0,36:11.9,0:08,60,0,36:13.4,1540931773,0.363450649,0.030816769,-0.193875464,-0.077270508,-0.062332153,-0.905670166,33.11485291,15.82086182,-74.49772644,,,,,,,,
0,36:11.9,0:08,60,0,36:13.4,1540931773,0.276867553,0.106655873,-0.287996903,-0.069564819,-0.080368042,-0.861434937,33.24635315,15.40605164,-74.66213989,,,,,,,,
0,36:11.9,0:08,60,0,36:13.4,1540931773,0.276867553,0.106655873,-0.287996903,-0.044372559,-0.088546753,-0.848144531,33.24635315,15.40605164,-74.66213989,,,,,,,,
0,36:11.9,0:08,60,0,36:13.4,1540931773,0.300282598,0.017769143,-0.295608218,-0.030105591,-0.083450317,-0.841018677,33.29989624,15.08377075,-75.06152344,,,,,,,,
0,36:11.9,0:08,60,0,36:13.4,1540931773,0.286270909,-0.009217999,-0.275291761,-0.025436401,-0.079666138,-0.825592041,33.49713135,14.65715027,-74.75445557,,,,,,,,
0,36:11.9,0:08,60,0,36:13.5,1540931773,0.286270909,-0.009217999,-0.275291761,-0.028366089,-0.084030151,-0.810348511,33.43334961,14.66915894,-74.99163818,,,,,,,,
0,36:11.9,0:08,60,0,36:13.5,1540931773,0.111616277,0.040950895,-0.230211634,-0.026763916,-0.094055176,-0.78805542,33.2550354,14.31535339,-75.248703,,,,,,,,
0,36:11.9,0:08,60,0,36:13.5,1540931773,0.015483885,0.031972048,-0.188435958,-0.01725769,-0.110229492,-0.781082153,33.19889832,14.63739014,-75.16171265,,,,,,,,
0,36:11.9,0:08,60,0,36:13.5,1540931774,0.015483885,0.031972048,-0.188435958,-0.022247314,-0.121795654,-0.805419922,33.19889832,14.63739014,-75.16171265,,,,,,,,
0,36:11.9,0:08,60,0,36:13.5,1540931774,-0.076884928,-0.036321523,-0.19920658,-0.031738281,-0.12979126,-0.829177856,33.22729492,14.47639465,-75.16616821,,,,,,,,
0,36:11.9,0:08,60,0,36:13.5,1540931774,-0.146092229,0.0011646,-0.210923157,-0.037261963,-0.135803223,-0.84387207,33.25764465,14.31561279,-74.93630981,,,,,,,,
0,36:11.9,0:08,60,0,36:13.6,1540931774,-0.264701967,0.059594088,-0.202255633,-0.033309937,-0.144760132,-0.849227905,33.04179382,14.51301575,-75.17489624,,,,,,,,
0,36:11.9,0:08,60,0,36:13.6,1540931774,-0.366830466,0.082090875,-0.173290028,-0.01763916,-0.158935547,-0.861740112,33.29107666,14.46438599,-74.92895508,,,,,,,,
0,36:11.9,0:08,60,0,36:13.6,1540931774,-0.355447583,0.073093119,-0.114406471,0.014450073,-0.160934448,-0.998977661,33.34184265,14.84222412,-75.14631653,,,,,,,,
0,36:11.9,0:08,60,0,36:13.6,1540931774,-0.241750046,0.075946963,-0.019123627,0.014450073,-0.160934448,-0.998977661,33.34509277,14.84254456,-74.75582886,,,,,,,,
0,36:11.9,0:08,60,0,36:13.6,1540931774,-0.129249067,0.067927652,0.09327988,0.030456543,-0.171447754,-1.044067383,33.34509277,14.84254456,-74.75582886,,,,,,,,
0,36:11.9,0:08,60,0,36:13.6,1540931774,-0.086790289,0.002362224,0.158511348,0.034881592,-0.223861694,-1.039138794,33.49713135,14.65715027,-74.75445557,,,,,,,,
0,36:11.9,0:08,60,0,36:13.7,1540931774,-0.089152513,-0.123266009,0.204404005,0.034881592,-0.223861694,-1.039138794,33.46875,14.81813049,-74.75001526,,,,,,,,
0,36:11.9,0:08,60,0,36:13.7,1540931774,-0.071232102,-0.222065823,0.25460832,0.044281006,-0.234939575,-1.073074341,33.44230652,14.97932434,-74.51126099,,,,,,,,
0,36:11.9,0:08,60,0,36:13.7,1540931774,-0.038764707,-0.234459376,0.300632271,0.037475586,-0.22038269,-1.137268066,33.23623657,14.7865448,-74.6857605,,,,,,,,
0,36:11.9,0:08,60,0,36:13.7,1540931774,-0.010018546,-0.194904243,0.34779206,0.008239746,-0.188995361,-1.202484131,33.23623657,14.7865448,-74.6857605,,,,,,,,
0,36:11.9,0:08,60,0,36:13.7,1540931774,0.084201164,-0.034845865,0.397226456,-0.004425049,-0.152328491,-1.294677734,33.48358154,14.73770142,-74.6741333,,,,,,,,
0,36:11.9,0:08,60,0,36:13.7,1540931774,0.22886514,0.226245388,0.485324357,-0.004425049,-0.152328491,-1.294677734,33.57446289,14.56455994,-74.5975647,,,,,,,,
0,36:11.9,0:08,60,0,36:13.8,1540931774,0.265328076,0.305660319,0.553948692,0.00843811,-0.145019531,-1.262619019,33.92687988,14.26210022,-74.51161194,,,,,,,,
0,36:11.9,0:08,60,0,36:13.8,1540931774,0.18207846,0.197285376,0.536701262,0.014526367,-0.184936523,-1.13381958,34.12528992,14.14483643,-74.6612854,,,,,,,,
0,36:11.9,0:08,60,0,36:13.8,1540931774,0.044136835,-0.030207704,0.415446472,0.014526367,-0.184936523,-1.13381958,34.21615601,13.97171021,-74.58473206,,,,,,,,
0,36:11.9,0:08,60,0,36:13.8,1540931774,-0.103666209,-0.307171663,0.247015115,7.63E-05,-0.180145264,-1.141448975,33.95332336,14.10093689,-74.75035095,,,,,,,,
0,36:11.9,0:08,60,0,36:13.8,1540931774,-0.08928647,-0.374962695,0.124849791,-0.02331543,-0.006729126,-1.281387329,33.95332336,14.10093689,-74.75035095,,,,,,,,
0,36:11.9,0:08,60,0,36:13.8,1540931774,0.081004306,-0.208973457,0.131438718,-0.02331543,-0.006729126,-1.281387329,33.78071594,14.0569458,-74.91749573,,,,,,,,
0,36:11.9,0:08,60,0,36:13.9,1540931774,0.248907025,0.067917532,0.269881016,0.063934326,0.063949585,-1.177810669,33.8374939,13.73498535,-74.9263916,,,,,,,,
0,36:11.9,0:08,60,0,36:13.9,1540931774,0.298073506,0.284193643,0.433977812,0.075698853,0.029708862,-1.037109375,34.04615784,13.92799377,-74.4394989,,,,,,,,
0,36:11.9,0:08,60,0,36:13.9,1540931774,0.273276547,0.351247246,0.495105615,0.075698853,0.029708862,-1.037109375,34.39726257,13.62539673,-74.50971985,,,,,,,,
0,36:11.9,0:08,60,0,36:13.9,1540931774,0.187591469,0.196600677,0.424258606,0.026138306,-0.063262939,-0.853118896,34.36756897,13.78623962,-74.66146851,,,,,,,,
0,36:11.9,0:08,60,0,36:13.9,1540931774,0.082517247,-0.124187729,0.293243064,0.016586304,-0.080734253,-0.850860596,34.32907104,13.32771301,-74.68061829,,,,,,,,
0,36:11.9,0:08,60,0,36:13.9,1540931774,0.013828464,-0.389085971,0.163358568,0.016586304,-0.080734253,-0.850860596,34.32907104,13.32771301,-74.68061829,,,,,,,,
0,36:11.9,0:08,60,0,36:14.0,1540931774,-0.019408319,-0.467356009,0.07117591,0.010650635,-0.060150146,-0.928222656,34.04174805,13.61828613,-74.37321472,,,,,,,,
0,36:11.9,0:08,60,0,36:14.0,1540931774,-0.030623956,-0.326484908,0.032801356,0.01171875,-0.052856445,-0.941329956,34.10488892,13.60620117,-74.21409607,,,,,,,,
0,36:11.9,0:08,60,0,36:14.0,1540931774,-0.013356818,-0.061724884,0.050257578,0.026657104,-0.057098389,-0.931381226,33.92573547,13.95272827,-74.05484009,,,,,,,,
0,36:11.9,0:08,60,0,36:14.0,1540931774,-0.000809601,0.155408233,0.08800256,0.045349121,-0.070358276,-0.885040283,34.07778931,13.76733398,-74.0534668,,,,,,,,
0,36:11.9,0:08,60,0,36:14.0,1540931774,-0.017388311,0.195419831,0.129819516,0.062835693,-0.092407227,-0.839889526,34.30587769,13.48921204,-74.05142212,,,,,,,,
0,36:11.9,0:08,60,0,36:14.0,1540931774,-0.017596304,0.066663183,0.141440219,0.069564819,-0.112548828,-0.829879761,34.30587769,13.48921204,-74.05142212,,,,,,,,
0,36:11.9,0:08,60,0,36:14.1,1540931774,0.024085096,-0.100210491,0.117665381,0.072143555,-0.126876831,-0.842391968,34.48568726,13.14274597,-74.13258362,,,,,,,,
0,36:11.9,0:08,60,0,36:14.1,1540931774,-0.024337564,-0.199292334,0.127192574,0.067214966,-0.127090454,-0.836456299,34.25823975,13.42092896,-74.05656433,,,,,,,,
0,36:11.9,0:08,60,0,36:14.1,1540931774,-0.024337564,-0.199292334,0.127192574,0.06098938,-0.132415771,-0.847427368,34.20146179,13.74290466,-74.0476532,,,,,,,,
0,36:11.9,0:08,60,0,36:14.1,1540931774,-0.057522149,-0.139515286,0.134770332,0.040374756,-0.127883911,-0.881011963,34.09002686,13.68664551,-74.28996277,,,,,,,,
0,36:11.9,0:08,60,0,36:14.1,1540931774,-0.027175961,-0.074550135,0.044890776,0.028137207,-0.133773804,-0.909408569,34.19509888,13.43299866,-74.21563721,,,,,,,,
0,36:11.9,0:08,60,0,36:14.1,1540931774,-0.027175961,-0.074550135,0.044890776,0.026031494,-0.1431427,-0.905654907,34.19509888,13.43299866,-74.21563721,,,,,,,,
0,36:11.9,0:08,60,0,36:14.2,1540931774,-0.097677292,-0.075749622,-0.026841468,0.034637451,-0.154708862,-0.898193359,34.09393311,13.68702698,-73.82139587,,,,,,,,
0,36:11.9,0:08,60,0,36:14.2,1540931774,-0.211051255,-0.042947734,-0.113513513,0.044372559,-0.163619995,-0.929275513,34.15576172,13.67480469,-73.81848145,,,,,,,,
0,36:11.9,0:08,60,0,36:14.2,1540931774,-0.211051255,-0.042947734,-0.113513513,0.053512573,-0.165802002,-0.998184204,34.09898376,13.99676514,-73.80958557,,,,,,,,
0,36:11.9,0:08,60,0,36:14.2,1540931774,-0.084491715,-0.154409547,-0.132956986,0.059494019,-0.162078857,-1.047637939,33.97221375,13.7116394,-73.59292603,,,,,,,,
0,36:11.9,0:08,60,0,36:14.2,1540931774,-0.081564368,-0.187813311,-0.171549918,0.049530029,-0.160964966,-1.069564819,33.80726624,13.97766113,-73.43588257,,,,,,,,
0,36:11.9,0:08,60,0,36:14.2,1540931774,-0.081564368,-0.187813311,-0.171549918,0.031188965,-0.164093018,-1.080551147,33.80726624,13.97766113,-73.43588257,,,,,,,,
0,36:11.9,0:08,60,0,36:14.3,1540931774,-0.141924648,-0.133729569,-0.297830359,0.022003174,-0.163864136,-1.116104126,33.77122498,13.8286438,-73.75561523,,,,,,,,
0,36:11.9,0:08,60,0,36:14.3,1540931774,-0.104838798,-0.10930705,-0.273179341,0.047927856,-0.152832031,-1.166915894,33.61849976,14.01397705,-73.83509827,,,,,,,,
0,36:11.9,0:08,60,0,36:14.3,1540931774,-0.104838798,-0.10930705,-0.273179341,0.066970825,-0.136444092,-1.221862793,33.49809265,14.03871155,-73.45042419,,,,,,,,
0,36:11.9,0:08,60,0,36:14.3,1540931774,0.142279914,-0.051430168,-0.19285281,0.052017212,-0.124404907,-1.25328064,33.3936615,14.29238892,-73.44664001,,,,,,,,
0,36:11.9,0:08,60,0,36:14.3,1540931774,0.266029287,0.109422099,-0.142353683,0.023300171,-0.117034912,-1.234069824,33.47035217,14.19978333,-73.36787415,,,,,,,,
0,36:11.9,0:08,60,0,36:14.3,1540931774,0.301836553,0.216132034,-0.135805503,0.00718689,-0.135742188,-1.178527832,33.72616577,13.76060486,-73.44836426,,,,,,,,
0,36:11.9,0:08,60,0,36:14.4,1540931774,0.204276706,0.140591203,-0.215118968,-0.015182495,-0.160842896,-1.116699219,33.72616577,13.76060486,-73.44836426,,,,,,,,
0,36:11.9,0:08,60,0,36:14.4,1540931774,0.204276706,0.140591203,-0.215118968,-0.02973938,-0.157699585,-1.086471558,33.72177124,13.45092773,-73.38208008,,,,,,,,
