SessionID,SessionDate,SessionDuration,SessionFrequency,RecordID,Timestamp,timeIntervalSince1970,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,MagX,MagY,MagZ,WatchTimestamp,WatchtImeIntervalSince1970,WatchGyroX,WatchGyroY,WatchGyroZ,WatchAccX,WatchAccY,WatchAccZ
0,2018-10-30 16:38:58.8220,00:23,60,0,2018-10-30 16:38:58.8390,1540931938.839343,-0.17171077339227597,-0.44572688005994593,-0.10331120921911686,0.0711212158203125,-0.1383514404296875,-1.0485992431640625,40.74794006347656,28.289443969726562,-76.89674377441406,,,,,,,,,,
0,2018-10-30 16:38:58.8220,00:23,60,0,2018-10-30 16:38:58.8600,1540931938.859552,-0.13550270152766766,-0.0698371385295839,-0.06216350616462958,0.0242919921875,-0.1881866455078125,-1.009124755859375,40.659027099609375,28.4627685546875,-76.73902893066406,,,,,,,,,,
0,2018-10-30 16:38:58.8220,00:23,60,0,2018-10-30 16:38:58.8760,1540931938.875716,-0.05851257862623995,0.15753636480643826,-0.03513002425534424,0.0540924072265625,-0.1530609130859375,-1.0311126708984375,40.92057800292969,28.33343505859375,-76.72959899902344,,,,,,,,,,
0,2018-10-30 16:38:58.8220,00:23,60,0,2018-10-30 16:38:58.8930,1540931938.893001,0.010897655180604243,0.13529364338209646,-0.049095374695610754,0.0839691162109375,-0.1364288330078125,-1.0299072265625,40.95025634765625,28.172592163085938,-76.57786560058594,,,,,,,,,,
0,2018-10-30 16:38:58.8220,00:23,60,0,2018-10-30 16:38:58.9100,1540931938.9096541,0.029782130470356123,0.011873171087900267,-0.06531509099862935,0.0909423828125,-0.140869140625,-1.0036163330078125,40.95025634765625,28.172592163085938,-76.57786560058594,,,,,,,,,,
0,2018-10-30 16:38:58.8220,00:23,60,0,2018-10-30 16:38:58.9260,1540931938.926252,-0.10691633038675713,-0.048637843620335144,-0.02252235333880012,0.0767822265625,-0.1396484375,-0.988525390625,40.78399658203125,28.438461303710938,-76.5770263671875,,,,,,,,,,
0,2018-10-30 16:38:58.8220,00:23,60,0,2018-10-30 16:38:58.9430,1540931938.942838,-0.1735462240155586,-0.07387981706432419,-0.04181296069478908,0.0633544921875,-0.120880126953125,-0.9947967529296875,40.59783935546875,28.47503662109375,-76.66384887695312,,,,,,,,,,
0,2018-10-30 16:38:58.8220,00:23,60,0,2018-10-30 16:38:58.9600,1540931938.959507,-0.16795198782973814,-0.1624112811818283,-0.09546660191217946,0.058990478515625,-0.1065826416015625,-1.017730712890625,40.52622985839844,28.87744140625,-76.73081970214844,,,,,,,,,,
0,2018-10-30 16:38:58.8220,00:23,60,0,2018-10-30 16:38:58.9760,1540931938.97613,-0.11943292119402055,-0.16922098408916092,-0.13189598246337336,0.057373046875,-0.103240966796875,-1.015472412109375,40.550201416015625,28.406753540039062,-76.66896057128906,,,,,,,,,,
0,2018-10-30 16:38:58.8220,00:23,60,0,2018-10-30 16:38:58.9930,1540931938.9928908,-0.054374026292256815,-0.10048106792868966,-0.16716529004372874,0.04852294921875,-0.113800048828125,-0.9896392822265625,40.22747802734375,28.548355102539062,-76.60319519042969,,,,,,,,,,
