SessionID,SessionDate,SessionDuration,SessionFrequency,RecordID,Timestamp,timeIntervalSince1970,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,MagX,MagY,MagZ,WatchTimestamp,WatchtImeIntervalSince1970,WatchGyroX,WatchGyroY,WatchGyroZ,WatchAccX,WatchAccY,WatchAccZ
0,2018-10-30 16:40:06.3580,00:27,60,0,2018-10-30 16:40:06.3750,1540932006.37469,-0.13160916001397183,-0.1775793151703746,0.09404846863171226,0.03778076171875,-0.0568084716796875,-1.1602325439453125,39.688201904296875,29.278488159179688,-75.74668884277344,,,,,,,,,,
0,2018-10-30 16:40:06.3580,00:27,60,0,2018-10-30 16:40:06.3940,1540932006.394269,0.08437613386865347,-0.10469578666984906,0.012700881554696895,0.000701904296875,-0.04522705078125,-1.1199798583984375,39.62507629394531,29.290573120117188,-75.90580749511719,,,,,,,,,,
0,2018-10-30 16:40:06.3580,00:27,60,0,2018-10-30 16:40:06.4120,1540932006.411586,0.15916036043916856,-0.1246812127542397,-0.03767227783193388,0.0191497802734375,-0.06146240234375,-1.0999603271484375,39.35719299316406,29.110015869140625,-76.08322143554688,,,,,,,,,,
0,2018-10-30 16:40:06.3580,00:27,60,0,2018-10-30 16:40:06.4280,1540932006.428031,0.16128982404679593,-0.1289167041519017,-0.06552042071867446,0.0283050537109375,-0.0765838623046875,-1.06463623046875,39.35719299316406,29.110015869140625,-76.08322143554688,,,,,,,,,,
0,2018-10-30 16:40:06.3580,00:27,60,0,2018-10-30 16:40:06.4450,1540932006.444696,0.13725080046719568,-0.10279588754818653,-0.048348624325952536,0.0374908447265625,-0.0949859619140625,-1.0408172607421875,39.508575439453125,28.924545288085938,-76.15994262695312,,,,,,,,,,
0,2018-10-30 16:40:06.3580,00:27,60,0,2018-10-30 16:40:06.4610,1540932006.461303,0.10630433596825692,-0.030052441320999164,-0.042897133574560334,0.0368499755859375,-0.0989532470703125,-1.0091400146484375,39.247711181640625,29.053939819335938,-76.09124755859375,,,,,,,,,,
0,2018-10-30 16:40:06.3580,00:27,60,0,2018-10-30 16:40:06.4780,1540932006.4780722,0.09552465882394319,0.05868302093600502,-0.027793015452175936,0.0274658203125,-0.104705810546875,-0.996429443359375,39.41331481933594,28.787979125976562,-76.17021179199219,,,,,,,,,,
0,2018-10-30 16:40:06.3580,00:27,60,0,2018-10-30 16:40:06.4950,1540932006.494853,0.12350569344907872,0.1200233440076911,-0.017015468836734268,0.023712158203125,-0.1074371337890625,-1.0047760009765625,39.351470947265625,28.800186157226562,-76.17312622070312,,,,,,,,,,
0,2018-10-30 16:40:06.3580,00:27,60,0,2018-10-30 16:40:06.5160,1540932006.5156531,0.23886717396858612,0.16328346643882924,-0.022344187861873817,0.028717041015625,-0.1073150634765625,-0.990386962890625,39.53192138671875,28.453811645507812,-76.17619323730469,,,,,,,,,,
0,2018-10-30 16:40:06.3580,00:27,60,0,2018-10-30 16:40:06.5300,1540932006.529506,0.23886717396858612,0.16328346643882924,-0.022344187861873817,0.028717041015625,-0.1073150634765625,-0.990386962890625,39.53192138671875,28.453811645507812,-76.17619323730469,,,,,,,,,,
0,2018-10-30 16:40:06.3580,00:27,60,0,2018-10-30 16:40:06.5460,1540932006.54637,0.19222696748191942,0.2385206967107668,-0.06186203632923261,-0.0264892578125,-0.1193389892578125,-0.925811767578125,39.33158874511719,28.570877075195312,-76.26080322265625,,,,,,,,,,
0,2018-10-30 16:40:06.3580,00:27,60,0,2018-10-30 16:40:06.5620,1540932006.56176,0.19222696748191942,0.2385206967107668,-0.06186203632923261,-0.0264892578125,-0.1193389892578125,-0.925811767578125,39.64793395996094,28.119369506835938,-76.49456787109375,,,,,,,,,,
0,2018-10-30 16:40:06.3580,00:27,60,0,2018-10-30 16:40:06.5780,1540932006.578147,0.060030580447585115,0.3100513393775321,-0.05103335702086142,-0.04443359375,-0.1441497802734375,-0.912994384765625,39.679443359375,28.267959594726562,-76.72151184082031,,,,,,,,,,
0,2018-10-30 16:40:06.3580,00:27,60,0,2018-10-30 16:40:06.5950,1540932006.5947871,0.024391093475708718,0.21639621963882452,-0.07684098588038328,-0.049591064453125,-0.1474151611328125,-1.0040130615234375,39.75743103027344,28.175445556640625,-76.48651123046875,,,,,,,,,,
