SessionID,SessionDate,SessionDuration,SessionFrequency,RecordID,Timestamp,timeIntervalSince1970,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,MagX,MagY,MagZ
0,40:06.4,0:27,60,0,40:06.6,1540932007,0.192226967,0.238520697,-0.061862036,-0.026489258,-0.119338989,-0.925811768,39.64793396,28.11936951,-76.49456787
0,40:06.4,0:27,60,0,40:06.6,1540932007,0.06003058,0.310051339,-0.051033357,-0.044433594,-0.14414978,-0.912994385,39.67944336,28.26795959,-76.72151184
0,40:06.4,0:27,60,0,40:06.6,1540932007,0.024391093,0.21639622,-0.076840986,-0.049591064,-0.147415161,-1.004013062,39.75743103,28.17544556,-76.48651123
0,40:06.4,0:27,60,0,40:06.6,1540932007,0.024391093,0.21639622,-0.076840986,-0.049591064,-0.147415161,-1.004013062,39.88043213,28.1509552,-76.55879211
0,40:06.4,0:27,60,0,40:06.6,1540932007,0.054969509,0.212917865,-0.091844703,-0.051422119,-0.157897949,-0.992706299,39.88043213,28.1509552,-76.55879211
0,40:06.4,0:27,60,0,40:06.6,1540932007,0.020720192,0.284380064,-0.028567463,-0.042373657,-0.187026978,-0.983566284,40.08274841,28.03408813,-76.2399292
0,40:06.4,0:27,60,0,40:06.7,1540932007,0.020720192,0.284380064,-0.028567463,-0.042373657,-0.187026978,-0.983566284,40.17788696,28.47988892,-76.84260559
0,40:06.4,0:27,60,0,40:06.7,1540932007,-0.128393127,0.246736282,0.005689577,-0.044754028,-0.196029663,-0.986846924,40.43437195,28.040802,-76.84500122
0,40:06.4,0:27,60,0,40:06.7,1540932007,-0.124757379,0.186131258,0.005613944,-0.041732788,-0.191680908,-1.016601563,40.5927887,28.1652832,-76.67564392
0,40:06.4,0:27,60,0,40:06.7,1540932007,-0.124757379,0.186131258,0.005613944,-0.041732788,-0.191680908,-1.016601563,40.42652893,28.43118286,-76.67478943
0,40:06.4,0:27,60,0,40:06.7,1540932007,0.02430028,-0.006521549,-0.050344397,-0.041610718,-0.193908691,-1.010314941,40.43566895,28.04093933,-76.68881226
0,40:06.4,0:27,60,0,40:06.7,1540932007,0.029543778,-0.125441812,-0.077263896,-0.04359436,-0.208312988,-0.975296021,40.43566895,28.04093933,-76.68881226
0,40:06.4,0:27,60,0,40:06.8,1540932007,0.029543778,-0.125441812,-0.077263896,-0.04359436,-0.208312988,-0.975296021,40.37382507,28.05314636,-76.69172668
0,40:06.4,0:27,60,0,40:06.8,1540932007,-0.125045267,-0.315171533,-0.135287252,-0.065582275,-0.256530762,-0.898330688,40.00657654,28.43603516,-76.8535614
0,40:06.4,0:27,60,0,40:06.8,1540932007,-0.195677359,-0.205225324,-0.141559795,-0.087936401,-0.267776489,-0.877456665,39.54093933,28.37280273,-76.80319214
0,40:06.4,0:27,60,0,40:06.8,1540932007,-0.197261674,-0.040805487,-0.141356596,-0.095291138,-0.266662598,-0.897216797,39.396698,28.16783142,-76.97477722
0,40:06.4,0:27,60,0,40:06.8,1540932007,-0.117990553,0.089295525,-0.138002611,-0.089294434,-0.259658813,-0.948883057,39.33551025,28.18009949,-76.89959717
0,40:06.4,0:27,60,0,40:06.8,1540932007,-0.021475465,0.145728707,-0.146523128,-0.083190918,-0.247848511,-0.992202759,39.17056274,28.44613647,-76.74255371
0,40:06.4,0:27,60,0,40:06.9,1540932007,0.022584139,0.113016035,-0.186195973,-0.06741333,-0.22706604,-1.015365601,39.17056274,28.44613647,-76.74255371
0,40:06.4,0:27,60,0,40:06.9,1540932007,0.024099211,0.039653403,-0.236617335,-0.043533325,-0.217758179,-1.022247314,39.36325073,28.01904297,-76.98214722
0,40:06.4,0:27,60,0,40:06.9,1540932007,0.024099211,0.039653403,-0.236617335,-0.043533325,-0.217758179,-1.022247314,39.11837769,28.37739563,-77.29437256
0,40:06.4,0:27,60,0,40:06.9,1540932007,0.008658736,0.079804019,-0.232280644,-0.027633667,-0.223693848,-1.022628784,39.15200806,27.82577515,-77.78141785
0,40:06.4,0:27,60,0,40:06.9,1540932007,0.016617326,0.041669949,-0.181999097,0.002044678,-0.230484009,-1.043762207,38.94985962,27.63340759,-77.48736572
0,40:06.4,0:27,60,0,40:06.9,1540932007,0.034639204,-0.039940758,-0.102860336,0.021911621,-0.24571228,-1.065628052,38.94985962,27.63340759,-77.48736572
0,40:06.4,0:27,60,0,40:07.0,1540932007,0.029837791,-0.084523407,-0.032237299,0.021789551,-0.23638916,-1.083618164,38.74819946,27.75032043,-77.72814941
0,40:06.4,0:27,60,0,40:07.0,1540932007,-0.01917183,-0.134927192,-0.022649919,0.000152588,-0.218017578,-1.095489502,38.37588501,27.82347107,-77.90180969
0,40:06.4,0:27,60,0,40:07.0,1540932007,-0.093247656,-0.167656111,-0.045160554,-0.021255493,-0.210067749,-1.105209351,38.19950867,27.46986389,-77.92457581
0,40:06.4,0:27,60,0,40:07.0,1540932007,-0.176409921,-0.142173654,0.003079679,-0.003219604,-0.226730347,-1.141586304,38.26133728,27.4576416,-77.92166138
0,40:06.4,0:27,60,0,40:07.0,1540932007,-0.211308783,-0.135648909,0.078056453,0.030792236,-0.213668823,-1.194625854,37.94515991,27.20875549,-78.18228149
0,40:06.4,0:27,60,0,40:07.0,1540932007,-0.198449976,-0.212763668,0.127217874,0.039520264,-0.190856934,-1.257125854,37.94515991,27.20875549,-78.18228149
0,40:06.4,0:27,60,0,40:07.1,1540932007,-0.136566634,-0.367835011,0.07882291,0.036849976,-0.143798828,-1.263626099,37.74612427,27.32595825,-78.11068726
0,40:06.4,0:27,60,0,40:07.1,1540932007,-0.162740714,-0.367253909,-0.003626426,0.018127441,-0.106216431,-1.198364258,37.12710571,27.44798279,-78.21786499
0,40:06.4,0:27,60,0,40:07.1,1540932007,-0.273297319,-0.241790526,-0.007728493,0.026107788,-0.132202148,-1.174057007,36.98612976,27.24333191,-77.99900818
0,40:06.4,0:27,60,0,40:07.1,1540932007,-0.298074039,-0.066511916,0.037469878,0.031661987,-0.148178101,-1.193099976,36.81988525,27.50923157,-77.99813843
0,40:06.4,0:27,60,0,40:07.1,1540932007,-0.201696636,0.227315446,0.169525117,0.02822876,-0.162200928,-1.219543457,37.04797363,27.23112488,-77.99610901
0,40:06.4,0:27,60,0,40:07.1,1540932007,0.056972473,0.515194372,0.317596874,0.046310425,-0.14630127,-1.240509033,37.47445679,26.83576965,-78.14372253
0,40:06.4,0:27,60,0,40:07.2,1540932007,0.388157859,0.65550115,0.409784325,0.069580078,-0.09475708,-1.221908569,37.47445679,26.83576965,-78.14372253
0,40:06.4,0:27,60,0,40:07.2,1540932007,0.64800515,0.596699085,0.425712159,0.051528931,-0.063308716,-1.165588379,38.05300903,26.25498962,-78.28997803
0,40:06.4,0:27,60,0,40:07.2,1540932007,0.698376179,0.459962808,0.418035331,0.047180176,-0.058883667,-1.068878174,38.43186951,25.79135132,-78.44276428
0,40:06.4,0:27,60,0,40:07.2,1540932007,0.596097744,0.228608411,0.365302345,0.050491333,-0.050430298,-0.99005127,38.58348083,24.90548706,-79.01390076
0,40:06.4,0:27,60,0,40:07.2,1540932007,0.430021686,-0.063686834,0.287879724,0.055450439,-0.047866821,-0.938842773,38.6184082,24.35400391,-79.3447876
0,40:06.4,0:27,60,0,40:07.2,1540932007,0.205800301,-0.24964046,0.264145366,0.061355591,-0.08505249,-0.851638794,38.53291321,23.82725525,-79.29100037
0,40:06.4,0:27,60,0,40:07.3,1540932007,0.205800301,-0.24964046,0.264145366,0.061355591,-0.08505249,-0.851638794,38.53291321,23.82725525,-79.29100037
0,40:06.4,0:27,60,0,40:07.3,1540932007,0.14823128,0.029697442,0.33196809,0.070785522,-0.074691772,-0.807281494,38.38363647,23.31253052,-79.47438049
0,40:06.4,0:27,60,0,40:07.3,1540932007,0.103703759,0.46882128,0.441748384,0.087203979,-0.061157227,-0.807998657,38.71011353,23.48054504,-79.68455505
0,40:06.4,0:27,60,0,40:07.3,1540932007,0.1406695,0.712597459,0.520213099,0.102325439,-0.037033081,-0.90322876,39.32406616,23.04873657,-79.58918762
0,40:06.4,0:27,60,0,40:07.3,1540932007,0.332652789,0.263281171,0.441439723,0.104858398,0.027069092,-1.021697998,39.70292664,22.58509827,-79.7419281
0,40:06.4,0:27,60,0,40:07.3,1540932007,0.332652789,0.263281171,0.441439723,0.104858398,0.027069092,-1.021697998,39.87637329,21.92877197,-79.99111938
0,40:06.4,0:27,60,0,40:07.4,1540932007,0.354170864,-0.160406454,0.31347936,0.086853027,0.020507813,-0.97114563,39.70915222,21.18490601,-80.02790833
0,40:06.4,0:27,60,0,40:07.4,1540932007,0.048117995,-0.328900661,0.177345756,0.051071167,-0.059432983,-0.753631592,39.70915222,21.18490601,-80.02790833
0,40:06.4,0:27,60,0,40:07.4,1540932007,0.048117995,-0.328900661,0.177345756,0.051071167,-0.059432983,-0.753631592,39.41792297,21.4750824,-80.18907166
0,40:06.4,0:27,60,0,40:07.4,1540932007,-0.065101505,-0.155743791,0.15402765,0.027359009,-0.087783813,-0.748275757,39.29423523,21.49949646,-80.19488525
0,40:06.4,0:27,60,0,40:07.4,1540932007,0.184426569,-0.00829841,0.009583119,0.028335571,-0.082107544,-0.867324829,39.02764893,21.31910706,-80.21609497
0,40:06.4,0:27,60,0,40:07.4,1540932007,0.184426569,-0.00829841,0.009583119,0.028335571,-0.082107544,-0.867324829,39.07807922,20.68722534,-80.39300537
0,40:06.4,0:27,60,0,40:07.5,1540932007,0.220699355,0.028256672,-0.022506374,0.076522827,-0.168655396,-0.831695557,38.96224976,20.32128906,-80.56906128
0,40:06.4,0:27,60,0,40:07.5,1540932007,0.061188789,0.000541421,-0.011793543,0.076522827,-0.168655396,-0.831695557,38.96224976,20.32128906,-80.56906128
0,40:06.4,0:27,60,0,40:07.5,1540932007,0.061188789,0.000541421,-0.011793543,0.089996338,-0.214599609,-0.839050293,38.7915802,20.27748108,-80.50192261
0,40:06.4,0:27,60,0,40:07.5,1540932008,-0.178487986,-0.02327949,0.028927522,0.092575073,-0.23651123,-0.904846191,38.80513,20.19692993,-80.58222961
0,40:06.4,0:27,60,0,40:07.5,1540932008,-0.178487986,-0.02327949,0.028927522,0.092575073,-0.23651123,-0.904846191,38.64604187,20.07237244,-80.82969666
0,40:06.4,0:27,60,0,40:07.5,1540932008,-0.220531576,-0.008823585,0.031097199,0.096359253,-0.219207764,-0.953689575,38.65960693,19.99182129,-80.91003418
0,40:06.4,0:27,60,0,40:07.6,1540932008,-0.219050592,-0.299687914,0.005037369,0.106338501,-0.208297729,-1.107040405,38.31762695,19.9041748,-80.8538208
0,40:06.4,0:27,60,0,40:07.6,1540932008,-0.219050592,-0.299687914,0.005037369,0.106338501,-0.208297729,-1.107040405,38.31762695,19.9041748,-80.8538208
0,40:06.4,0:27,60,0,40:07.6,1540932008,-0.165997228,-0.418415897,-0.184664389,-0.010742188,-0.155975342,-1.107513428,37.70822144,20.33642578,-80.4025116
0,40:06.4,0:27,60,0,40:07.6,1540932008,-0.077466829,-0.242282145,-0.354735454,-0.046386719,-0.129379272,-1.116012573,37.16264343,20.36549377,-80.82141113
0,40:06.4,0:27,60,0,40:07.6,1540932008,-0.077466829,-0.242282145,-0.354735454,-0.046386719,-0.129379272,-1.116012573,36.90959167,20.10452271,-80.92294312
0,40:06.4,0:27,60,0,40:07.6,1540932008,0.143241848,-0.37853932,-0.620530382,0.005630493,-0.148483276,-1.207351685,36.39631653,19.9730072,-80.87771606
0,40:06.4,0:27,60,0,40:07.7,1540932008,0.078804801,-0.616840839,-0.64972209,0.018615723,-0.18888855,-1.185775757,35.75871277,19.86584473,-80.91638184
0,40:06.4,0:27,60,0,40:07.7,1540932008,0.078804801,-0.616840839,-0.64972209,0.018615723,-0.18888855,-1.185775757,35.75871277,19.86584473,-80.91638184
0,40:06.4,0:27,60,0,40:07.7,1540932008,-0.539216351,-0.113619241,-0.315914555,-0.015090942,-0.248306274,-1.202819824,35.05859375,19.77084351,-81.03605652
0,40:06.4,0:27,60,0,40:07.7,1540932008,-0.587350325,0.292855308,-0.14727627,-0.035736084,-0.18258667,-1.303222656,34.95483398,20.02459717,-80.95420837
0,40:06.4,0:27,60,0,40:07.7,1540932008,-0.329715588,0.534005877,-0.212363395,-0.034011841,-0.033706665,-1.386810303,35.01274109,20.40313721,-80.3125
0,40:06.4,0:27,60,0,40:07.7,1540932008,0.128269556,0.422134469,-0.383949532,-0.011688232,0.049072266,-1.427276611,35.30641174,20.42247009,-80.4519043
0,40:06.4,0:27,60,0,40:07.8,1540932008,0.467107004,0.211710121,-0.508510636,0.019897461,0.050048828,-1.327285767,35.37103271,19.71011353,-80.63102722
0,40:06.4,0:27,60,0,40:07.8,1540932008,0.510261665,0.212227574,-0.471040226,0.019851685,-0.029632568,-1.149185181,35.37103271,19.71011353,-80.63102722
0,40:06.4,0:27,60,0,40:07.8,1540932008,0.426116161,0.255918329,-0.375659378,0.012741089,-0.080276489,-1.03338623,35.18896484,19.04667664,-80.74371338
0,40:06.4,0:27,60,0,40:07.8,1540932008,0.35934219,0.110537697,-0.374751773,-0.008895874,-0.069580078,-0.990249634,35.29273987,18.79292297,-80.82557678
0,40:06.4,0:27,60,0,40:07.8,1540932008,0.30213243,-0.036926593,-0.41668351,-0.017059326,-0.051651001,-0.941513062,35.27478027,18.56378174,-80.67893982
0,40:06.4,0:27,60,0,40:07.8,1540932008,0.271962809,-0.112208298,-0.452107548,-0.024291992,-0.049133301,-0.902618408,34.91096497,18.24661255,-80.94473267
0,40:06.4,0:27,60,0,40:07.9,1540932008,0.256430455,-0.073284068,-0.411363047,-0.018768311,-0.069961548,-0.857055664,34.7127533,17.66346741,-81.28947449
0,40:06.4,0:27,60,0,40:07.9,1540932008,0.234078544,0.046436475,-0.27306882,-0.009750366,-0.114257813,-0.82170105,34.84815979,17.24905396,-80.98529053
0,40:06.4,0:27,60,0,40:07.9,1540932008,0.223829102,0.112969163,-0.116638466,-0.006942749,-0.137039185,-0.809326172,34.84815979,17.24905396,-80.98529053
0,40:06.4,0:27,60,0,40:07.9,1540932008,0.198156496,0.100863764,-0.003135872,-0.004776001,-0.124938965,-0.80279541,34.75158691,17.11236572,-81.15174866
0,40:06.4,0:27,60,0,40:07.9,1540932008,0.180636624,0.041402035,0.032133435,-0.026092529,-0.108978271,-0.789871216,34.55252075,17.22953796,-81.08016968
0,40:06.4,0:27,60,0,40:07.9,1540932008,0.156219432,-0.09023855,0.011630557,-0.047439575,-0.100006104,-0.773376465,34.77360535,16.64151001,-81.32420349
0,40:06.4,0:27,60,0,40:08.0,1540932008,0.102454204,-0.093963247,-0.009778329,-0.067443848,-0.115814209,-0.753067017,34.63069153,16.43666077,-81.33961487
0,40:06.4,0:27,60,0,40:08.0,1540932008,0.006762299,0.048551824,0.013979465,-0.068099976,-0.144180298,-0.741744995,34.61404419,16.2076416,-81.0368042
0,40:06.4,0:27,60,0,40:08.0,1540932008,-0.043060119,0.136541867,0.038729819,-0.06477356,-0.156570435,-0.794021606,34.61404419,16.2076416,-81.0368042
0,40:06.4,0:27,60,0,40:08.0,1540932008,0.017087907,0.142432779,0.044076914,-0.057266235,-0.154418945,-0.880508423,34.4606781,16.39291382,-81.1943512
0,40:06.4,0:27,60,0,40:08.0,1540932008,0.139121671,0.002824016,0.041733598,-0.047714233,-0.152374268,-0.946121216,34.85437012,15.84886169,-81.27127075
0,40:06.4,0:27,60,0,40:08.0,1540932008,0.157925453,-0.126055138,0.038357509,-0.042633057,-0.166534424,-0.9400177,34.54779053,15.91017151,-80.97341919
0,40:06.4,0:27,60,0,40:08.1,1540932008,0.001840777,-0.119316008,0.080167008,-0.034088135,-0.20199585,-0.908569336,34.48271179,15.92207336,-81.36682129
0,40:06.4,0:27,60,0,40:08.1,1540932008,-0.150772468,-0.074852403,0.146652025,-0.031494141,-0.218734741,-0.950149536,34.40098572,15.7049408,-81.45741272
0,40:06.4,0:27,60,0,40:08.1,1540932008,-0.144579021,-0.079401083,0.18733767,-0.046829224,-0.20640564,-1.046722412,34.40098572,15.7049408,-81.45741272
0,40:06.4,0:27,60,0,40:08.1,1540932008,-0.057466223,-0.119218004,0.1979762,-0.059707642,-0.182891846,-1.108032227,34.28056335,15.72969055,-81.07275391
0,40:06.4,0:27,60,0,40:08.1,1540932008,-0.030520625,-0.164959926,0.211834491,-0.058319092,-0.179748535,-1.131896973,34.23097229,15.66120911,-81.31216431
0,40:06.4,0:27,60,0,40:08.1,1540932008,-0.111600032,-0.261552246,0.218160031,-0.063430786,-0.188430786,-1.153335571,34.09635925,15.76643372,-80.92527771
0,40:06.4,0:27,60,0,40:08.2,1540932008,-0.243441952,-0.261436932,0.235325702,-0.083251953,-0.194595337,-1.161346436,33.84640503,15.8150177,-81.2492981
0,40:06.4,0:27,60,0,40:08.2,1540932008,-0.294554938,-0.097559048,0.219477231,-0.108505249,-0.176742554,-1.179489136,34.05000305,15.69828796,-80.77420044
0,40:06.4,0:27,60,0,40:08.2,1540932008,-0.184664389,0.142640772,0.205825867,-0.095840454,-0.152893066,-1.207824707,34.07643127,15.53710938,-81.01295471
0,40:06.4,0:27,60,0,40:08.2,1540932008,0.011330685,0.249809304,0.254099656,-0.046554565,-0.16204834,-1.223297119,34.07643127,15.53710938,-81.01295471
0,40:06.4,0:27,60,0,40:08.2,1540932008,0.058682755,0.27151167,0.393327055,0.007156372,-0.169067383,-1.169998169,34.21936035,15.74195862,-80.99755859
0,40:06.4,0:27,60,0,40:08.2,1540932008,-0.286782236,0.02000247,0.554800105,0.008926392,-0.151626587,-1.092971802,34.57814026,15.74935913,-80.74357605
0,40:06.4,0:27,60,0,40:08.3,1540932008,-0.286782236,0.02000247,0.554800105,0.008926392,-0.151626587,-1.092971802,34.67341614,15.88594055,-80.73330688
0,40:06.4,0:27,60,0,40:08.3,1540932008,-0.532689742,0.092907304,0.494980979,-0.015625,-0.08354187,-1.073577881,34.76805115,16.02243042,-80.80114746
0,40:06.4,0:27,60,0,40:08.3,1540932008,-0.25050865,0.298208528,0.139640189,-0.003662109,0.042953491,-1.217819214,35.14736938,16.25924683,-80.38137817
0,40:06.4,0:27,60,0,40:08.3,1540932008,-0.25050865,0.298208528,0.139640189,-0.003662109,0.042953491,-1.217819214,35.14736938,16.25924683,-80.38137817
0,40:06.4,0:27,60,0,40:08.3,1540932008,0.155646852,0.275590834,-0.0478863,0.051620483,0.056121826,-1.220443726,35.35343933,16.45201111,-80.20689392
0,40:06.4,0:27,60,0,40:08.3,1540932008,0.77198968,0.080954505,-0.188557664,0.150482178,-0.040023804,-1.00604248,35.32652283,15.91273499,-80.54067993
0,40:06.4,0:27,60,0,40:08.4,1540932008,0.77198968,0.080954505,-0.188557664,0.150482178,-0.040023804,-1.00604248,35.36341858,15.36143494,-80.63723755
0,40:06.4,0:27,60,0,40:08.4,1540932008,0.32945593,0.06045136,0.050325755,0.202590942,-0.144989014,-0.730117798,35.38609314,14.89060974,-80.7315979
0,40:06.4,0:27,60,0,40:08.4,1540932008,0.002459163,0.288204896,0.140637809,0.146392822,-0.137298584,-0.703170776,35.60847473,14.3026886,-80.81945801
0,40:06.4,0:27,60,0,40:08.4,1540932008,0.002459163,0.288204896,0.140637809,0.146392822,-0.137298584,-0.703170776,35.60847473,14.3026886,-80.81945801
0,40:06.4,0:27,60,0,40:08.4,1540932008,-0.283187235,0.193533248,0.157723585,0.066329956,-0.082168579,-1.016281128,35.7539978,14.50779724,-80.4916687
0,40:06.4,0:27,60,0,40:08.4,1540932008,-0.45425592,-0.595575498,0.180350334,0.066329956,-0.082168579,-1.016281128,35.75840759,14.81747437,-80.55795288
0,40:06.4,0:27,60,0,40:08.5,1540932008,-0.45425592,-0.595575498,0.180350334,0.150741577,-0.098007202,-1.127044678,35.10447693,15.49101257,-80.33425903
0,40:06.4,0:27,60,0,40:08.5,1540932008,-0.30421875,-1.691090248,0.050459446,0.07421875,-0.117126465,-0.945999146,33.96583557,15.17164612,-80.56422424
0,40:06.4,0:27,60,0,40:08.5,1540932008,-0.036136965,-1.344149334,0.012271846,-0.019882202,-0.128585815,-0.775497437,32.8405304,15.47215271,-80.38006592
0,40:06.4,0:27,60,0,40:08.5,1540932009,0.157688165,-0.818132941,2.37E-05,-0.072143555,-0.15814209,-0.66708374,32.1237793,15.14811707,-80.19694519
0,40:06.4,0:27,60,0,40:08.5,1540932009,0.183737343,-0.310945363,-0.040049682,-0.094573975,-0.181716919,-0.625793457,32.1237793,15.14811707,-80.19694519
0,40:06.4,0:27,60,0,40:08.5,1540932009,0.183737343,-0.310945363,-0.040049682,-0.094573975,-0.181716919,-0.625793457,31.92668152,15.26551819,-79.8910675
0,40:06.4,0:27,60,0,40:08.6,1540932009,0.020416858,0.299544903,-0.303760154,-0.056228638,-0.162124634,-0.684448242,31.80107117,15.28973389,-80.13116455
0,40:06.4,0:27,60,0,40:08.6,1540932009,-0.003925499,0.395045859,-0.325053725,0.009994507,-0.212341309,-0.781036377,32.04969788,15.24102783,-79.96334839
0,40:06.4,0:27,60,0,40:08.6,1540932009,-0.003925499,0.395045859,-0.325053725,0.009994507,-0.212341309,-0.781036377,32.23521423,15.20440674,-79.95462036
0,40:06.4,0:27,60,0,40:08.6,1540932009,0.170331256,0.3505479,-0.164521304,0.095855713,-0.274673462,-0.942092896,32.5045929,14.68466187,-80.11543274
0,40:06.4,0:27,60,0,40:08.6,1540932009,0.165935709,0.355586867,-0.061711301,0.080459595,-0.291229248,-0.971084595,32.5045929,14.68466187,-80.11543274
0,40:06.4,0:27,60,0,40:08.6,1540932009,0.010690728,0.444610217,-0.042288601,0.045471191,-0.281936646,-1.022491455,32.81378174,14.62361145,-80.10089111
0,40:06.4,0:27,60,0,40:08.7,1540932009,-0.126753418,0.497099257,-0.125717981,0.028015137,-0.228302002,-1.132614136,33.24858093,14.53833008,-79.84623718
0,40:06.4,0:27,60,0,40:08.7,1540932009,-0.146003812,0.557149545,-0.219875107,0.039123535,-0.186828613,-1.274291992,33.28770447,14.99693298,-79.7489624
0,40:06.4,0:27,60,0,40:08.7,1540932009,0.000808269,0.574273405,-0.256298629,0.063232422,-0.168914795,-1.41947937,33.91456604,14.48451233,-79.81201172
0,40:06.4,0:27,60,0,40:08.7,1540932009,0.302616593,0.376733964,-0.26839444,0.09312439,-0.145782471,-1.5234375,33.94491577,14.32371521,-79.58216858
0,40:06.4,0:27,60,0,40:08.7,1540932009,0.55617616,-0.011821506,-0.272147367,0.105239868,-0.128204346,-1.522094727,33.94491577,14.32371521,-79.58216858
0,40:06.4,0:27,60,0,40:08.7,1540932009,0.546377591,-0.15129791,-0.261608439,0.052764893,-0.149246216,-1.384094238,33.87736511,14.02610779,-79.67497253
0,40:06.4,0:27,60,0,40:08.8,1540932009,0.314899092,0.139379465,-0.177666933,-0.010803223,-0.162628174,-1.251846313,33.8155365,14.03831482,-79.67788696
0,40:06.4,0:27,60,0,40:08.8,1540932009,0.102629973,0.557609473,-0.120344255,-0.0418396,-0.10874939,-1.191085815,34.05847168,13.67979431,-79.59996033
0,40:06.4,0:27,60,0,40:08.8,1540932009,0.123602899,0.649447784,-0.1459367,-0.027038574,-0.02961731,-1.229278564,34.67112732,13.24784851,-79.6607666
0,40:06.4,0:27,60,0,40:08.8,1540932009,0.266900939,0.525897616,-0.157903082,0.001464844,0.008651733,-1.220230103,35.08668518,12.93328857,-79.41571045
0,40:06.4,0:27,60,0,40:08.8,1540932009,0.306407336,0.369556744,-0.105633219,0.030761719,-0.014923096,-1.116943359,35.34886169,12.80403137,-79.32820129
0,40:06.4,0:27,60,0,40:08.8,1540932009,0.178617149,0.252643706,-0.04470755,0.037078857,-0.055892944,-0.973999023,35.34886169,12.80403137,-79.32820129
0,40:06.4,0:27,60,0,40:08.9,1540932009,-0.04495123,0.27171407,0.050676493,0.04019165,-0.088043213,-0.830764771,35.29208374,13.12599182,-79.31929016
0,40:06.4,0:27,60,0,40:08.9,1540932009,-0.271929786,0.478051264,0.117379091,0.031005859,-0.107376099,-0.711013794,35.60630798,13.37471008,-79.29293823
0,40:06.4,0:27,60,0,40:08.9,1540932009,-0.39055577,0.763460374,0.165948492,0.021499634,-0.097244263,-0.684020996,36.12724304,13.81622314,-79.01399231
0,40:06.4,0:27,60,0,40:08.9,1540932009,-0.313446071,0.880731341,0.137161318,0.007568359,-0.062652588,-0.743011475,36.99052429,13.33578491,-78.67268372
0,40:06.4,0:27,60,0,40:08.9,1540932009,-0.111865815,0.764587157,0.026670759,0.001052856,-0.028289795,-0.811813354,37.57002258,13.76477051,-78.78129578
0,40:06.4,0:27,60,0,40:08.9,1540932009,0.036353747,0.479022519,-0.05403181,0.030929565,-0.034698486,-0.84564209,37.57002258,13.76477051,-78.78129578
0,40:06.4,0:27,60,0,40:09.0,1540932009,0.034313233,0.267038092,-0.052151086,0.046325684,-0.074935913,-0.831893921,37.70855713,13.65991211,-78.69960022
0,40:06.4,0:27,60,0,40:09.0,1540932009,-0.027831099,0.163808642,-0.054405185,0.023223877,-0.112579346,-0.811569214,37.71296692,13.96961975,-78.76589966
0,40:06.4,0:27,60,0,40:09.0,1540932009,-0.028092621,0.017948108,-0.09313607,-0.004348755,-0.116516113,-0.809432983,37.79223633,13.87722778,-78.3747406
0,40:06.4,0:27,60,0,40:09.0,1540932009,0.041726674,0.027260916,-0.155251373,-0.032363892,-0.107437134,-0.798355103,37.83613586,13.63587952,-78.22521973
0,40:06.4,0:27,60,0,40:09.0,1540932009,0.121056384,0.278411654,-0.129259986,-0.008148193,-0.155822754,-0.816589355,37.75309753,13.41864014,-78.47200012
0,40:06.4,0:27,60,0,40:09.0,1540932009,0.121056384,0.278411654,-0.129259986,-0.008148193,-0.155822754,-0.816589355,37.92698669,13.4627533,-78.14866638
